"T","THY","C6","1",137.2,140.1,139.1984,.912298744931164,25,3479.96,484424.839
"T","THY","C7","1",14.2,14.8,14.485,.157964019887335,20,289.7,4196.7786
"T","THY","C1'","1",84.9,87.81,85.93,.847889019551162,20,1718.6,147692.9574
"T","THY","C2'","1",37.7,40.56,39.465,.753793912922173,20,789.3,31160.5204
"T","THY","C3'","1",76.5,79.9,77.3906666666667,.926957131593334,15,1160.86,89851.7588
"T","THY","C4'","1",84.6,88.49,86.18,.957554756194019,19,1637.42,141129.36
"T","THY","C5'","1",63.32,68.4,66.7052631578947,1.3441658645208,19,1267.4,84574.7726
"T","THY","N1","1",10000,-10000,0,0,,,
"T","THY","N3","1",158.4,160.5,159.31875,.753851223163609,16,2549.1,406127.95
"T","THY","O2","0",10000,-10000,0,0,,,
"T","THY","O4","0",10000,-10000,0,0,,,
"T","THY","OP1","0",10000,-10000,0,0,,,
"T","THY","OP2","0",10000,-10000,0,0,,,
"T","THY","P","1",-4.67,47.785,2.71285897435897,13.6414532414364,78,211.603,14902.921081
