"U","URA","C5","1",96.417,107.1,103.01822972973,2.00648537912334,74,7623.349,785637.815393
"U","URA","C6","1",134.8,145.7,141.193965517241,1.74316376666043,87,12283.875,1734670.344481
"U","URA","C1'","1",86.76,94.5,91.4101264367816,2.18312418978324,87,7952.681,727365.454407
"U","URA","C2'","1",65.212,83,73.7464637681159,2.91388534626307,69,5088.506,375836.692854
"U","URA","C3'","1",62.261,79.1,71.4683275862069,3.34775256577891,58,4145.163,296886.691675
"U","URA","C4'","1",72.067,86,81.170564516129,3.1076002898287,62,5032.575,409086.041673
"U","URA","C5'","1",50.507,67.9,63.1322807017544,4.18131554296005,57,3598.54,228163.107778
"U","URA","N1","1",143.5,147.4,145.493,1.20991625054383,13,1891.409,275204.336405
"U","URA","N3","1",154.5,165.283,160.579338709677,2.3318252608914,62,9955.919,1599046.571219
"U","URA","O2","0",10000,-10000,0,0,,,
"U","URA","O4","0",10000,-10000,0,0,,,
"U","URA","O2'","0",10000,-10000,0,0,,,
"U","URA","O3'","0",10000,-10000,0,0,,,
"U","URA","O4'","0",10000,-10000,0,0,,,
"U","URA","O5'","0",10000,-10000,0,0,,,
"U","URA","OP1","0",10000,-10000,0,0,,,
"U","URA","OP2","0",10000,-10000,0,0,,,
"U","URA","P","1",-4.81,-.43,-3.63159259259259,1.19138494906814,27,-98.053,392.992899
